COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
35;3528007;1;-22.525373;-48.722422;1
35;3528007;1;-22.525414;-48.722527;1
35;3528007;1;-22.525417;-48.722583;1
35;3528007;1;-22.525514;-48.722706;1
35;3528007;1;-22.525526;-48.722767;1
35;3528007;1;-22.525610;-48.722949;1
35;3528007;1;-22.525638;-48.723015;1
35;3528007;1;-22.525741;-48.723231;1
35;3528007;6;-22.525265;-48.721482;1
35;3528007;6;-22.525377;-48.721478;1
35;3528007;6;-22.525446;-48.721603;1
35;3528007;1;-22.525550;-48.721739;1
35;3528007;1;-22.525535;-48.721853;1
35;3528007;1;-22.525536;-48.721974;1
35;3528007;1;-22.525614;-48.721991;1
35;3528007;1;-22.525683;-48.722143;1
35;3528007;1;-22.525723;-48.722188;1
35;3528007;1;-22.525788;-48.722335;1
35;3528007;1;-22.525824;-48.722394;1
35;3528007;1;-22.525846;-48.722482;1
35;3528007;1;-22.525887;-48.722575;1
35;3528007;1;-22.525910;-48.722631;1
35;3528007;1;-22.526002;-48.722711;1
35;3528007;1;-22.525981;-48.722776;1
35;3528007;1;-22.525449;-48.721609;1
35;3528007;1;-22.525387;-48.721565;1
35;3528007;6;-22.525446;-48.721701;1
35;3528007;1;-22.526094;-48.723011;1
35;3528007;1;-22.526032;-48.722895;1
35;3528007;1;-22.526196;-48.723267;1
35;3528007;1;-22.525542;-48.721676;1
35;3528007;1;-22.525614;-48.721834;1
35;3528007;1;-22.525646;-48.721942;1
35;3528007;1;-22.525702;-48.721975;1
35;3528007;1;-22.525716;-48.722127;1
35;3528007;6;-22.526327;-48.723209;1
35;3528007;1;-22.526286;-48.723243;1
35;3528007;1;-22.526239;-48.723123;1
35;3528007;1;-22.526176;-48.723040;1
35;3528007;6;-22.526135;-48.722944;1
35;3528007;1;-22.526084;-48.722872;1
35;3528007;1;-22.526113;-48.722809;1
35;3528007;1;-22.526075;-48.722797;1
35;3528007;1;-22.526046;-48.722710;1
35;3528007;1;-22.526015;-48.722615;1
35;3528007;1;-22.525951;-48.722534;1
35;3528007;1;-22.525916;-48.722419;1
35;3528007;6;-22.525916;-48.722419;1
35;3528007;6;-22.525843;-48.722354;1
35;3528007;1;-22.525821;-48.722319;1
35;3528007;1;-22.525826;-48.722182;1
35;3528007;1;-22.525759;-48.722157;1
35;3528007;1;-22.526379;-48.723370;1
35;3528007;1;-22.525912;-48.722241;1
35;3528007;1;-22.525926;-48.721551;1
35;3528007;1;-22.525909;-48.721533;1
35;3528007;1;-22.526031;-48.721728;1
35;3528007;1;-22.526012;-48.721731;1
35;3528007;1;-22.526009;-48.721705;1
35;3528007;1;-22.526090;-48.721870;1
35;3528007;1;-22.526169;-48.721945;1
35;3528007;1;-22.526116;-48.721986;1
35;3528007;1;-22.526219;-48.722062;1
35;3528007;1;-22.526201;-48.722175;1
35;3528007;1;-22.526211;-48.722114;1
35;3528007;1;-22.526249;-48.722195;1
35;3528007;1;-22.526273;-48.722279;1
35;3528007;1;-22.526322;-48.722320;1
35;3528007;1;-22.526368;-48.722465;1
35;3528007;8;-22.526391;-48.722495;1
35;3528007;1;-22.526430;-48.722628;1
35;3528007;1;-22.526476;-48.722755;1
35;3528007;1;-22.526559;-48.722820;1
35;3528007;1;-22.526592;-48.722899;1
35;3528007;1;-22.526621;-48.723023;1
35;3528007;1;-22.526665;-48.723086;1
35;3528007;1;-22.526703;-48.723163;1
35;3528007;6;-22.526766;-48.723420;1
35;3528007;6;-22.526644;-48.723479;1
35;3528007;6;-22.526498;-48.723432;1
35;3528007;6;-22.526380;-48.723429;1
35;3528007;7;-22.523758;-48.726923;1
35;3528007;7;-22.523779;-48.726953;1
35;3528007;1;-22.523769;-48.726190;1
35;3528007;1;-22.523828;-48.726321;1
35;3528007;1;-22.523927;-48.726520;1
35;3528007;7;-22.524035;-48.726778;1
35;3528007;1;-22.524306;-48.727041;1
35;3528007;1;-22.524147;-48.726822;1
35;3528007;6;-22.524147;-48.726822;1
35;3528007;1;-22.524088;-48.726784;1
35;3528007;1;-22.524043;-48.726687;1
35;3528007;1;-22.524006;-48.726551;1
35;3528007;1;-22.523982;-48.726463;1
35;3528007;1;-22.523940;-48.726397;1
35;3528007;1;-22.523903;-48.726343;1
35;3528007;1;-22.523885;-48.726273;1
35;3528007;1;-22.523840;-48.726168;1
35;3528007;1;-22.523799;-48.726179;1
35;3528007;1;-22.523773;-48.726018;1
35;3528007;1;-22.523749;-48.725897;1
35;3528007;1;-22.523736;-48.725904;1
35;3528007;1;-22.523688;-48.725713;1
35;3528007;1;-22.523613;-48.725670;1
35;3528007;6;-22.524131;-48.726827;1
35;3528007;1;-22.523839;-48.726153;1
35;3528007;7;-22.523891;-48.725438;1
35;3528007;1;-22.523776;-48.725520;1
35;3528007;1;-22.523979;-48.725522;1
35;3528007;1;-22.524036;-48.725587;1
35;3528007;1;-22.524037;-48.725716;1
35;3528007;1;-22.524106;-48.725750;1
35;3528007;1;-22.524112;-48.725801;1
35;3528007;1;-22.524163;-48.725894;1
35;3528007;1;-22.524178;-48.725990;1
35;3528007;1;-22.524242;-48.726039;1
35;3528007;1;-22.524270;-48.726142;1
35;3528007;1;-22.524310;-48.726284;1
35;3528007;1;-22.524300;-48.726262;1
35;3528007;1;-22.524374;-48.726345;1
35;3528007;1;-22.524394;-48.726404;1
35;3528007;1;-22.524417;-48.726517;1
35;3528007;1;-22.524448;-48.726495;1
35;3528007;1;-22.524503;-48.726669;1
35;3528007;1;-22.524466;-48.726593;1
35;3528007;6;-22.524503;-48.726829;1
35;3528007;1;-22.524424;-48.726831;1
35;3528007;1;-22.523685;-48.725482;1
35;3528007;1;-22.523685;-48.725482;1
35;3528007;6;-22.523544;-48.725539;1
35;3528007;1;-22.523503;-48.725508;1
35;3528007;1;-22.523444;-48.725393;1
35;3528007;1;-22.523409;-48.725292;1
35;3528007;1;-22.523361;-48.725264;1
35;3528007;1;-22.523316;-48.725132;1
35;3528007;1;-22.523323;-48.725040;1
35;3528007;1;-22.523255;-48.724985;1
35;3528007;1;-22.523255;-48.724887;1
35;3528007;1;-22.523214;-48.724807;1
35;3528007;1;-22.523184;-48.724788;1
35;3528007;1;-22.523077;-48.724664;1
35;3528007;1;-22.523062;-48.724621;1
35;3528007;1;-22.523070;-48.724595;1
35;3528007;1;-22.522980;-48.724613;1
35;3528007;6;-22.523064;-48.724448;1
35;3528007;1;-22.523162;-48.724377;1
35;3528007;6;-22.523131;-48.724373;1
35;3528007;6;-22.523238;-48.724347;1
35;3528007;1;-22.523384;-48.724294;1
35;3528007;1;-22.523460;-48.724433;1
35;3528007;1;-22.523490;-48.724403;1
35;3528007;1;-22.523483;-48.724493;1
35;3528007;1;-22.523524;-48.724591;1
35;3528007;1;-22.523552;-48.724553;1
35;3528007;1;-22.523569;-48.724675;1
35;3528007;1;-22.523627;-48.724659;1
35;3528007;1;-22.523596;-48.724739;1
35;3528007;1;-22.523632;-48.724791;1
35;3528007;1;-22.523692;-48.724929;1
35;3528007;1;-22.523734;-48.725032;1
35;3528007;1;-22.523782;-48.725095;1
35;3528007;1;-22.523849;-48.725188;1
35;3528007;1;-22.523865;-48.725268;1
35;3528007;6;-22.525155;-48.724117;1
35;3528007;1;-22.524959;-48.724048;1
35;3528007;1;-22.524906;-48.724001;1
35;3528007;1;-22.524922;-48.723819;1
35;3528007;1;-22.524937;-48.723836;1
35;3528007;1;-22.524890;-48.723721;1
35;3528007;1;-22.524856;-48.723700;1
35;3528007;1;-22.524817;-48.723578;1
35;3528007;1;-22.524818;-48.723607;1
35;3528007;6;-22.524722;-48.723427;1
35;3528007;1;-22.525023;-48.723351;1
35;3528007;1;-22.525179;-48.723394;1
35;3528007;1;-22.524846;-48.723337;1
35;3528007;6;-22.524846;-48.723337;1
35;3528007;1;-22.525200;-48.723429;1
35;3528007;1;-22.525203;-48.723500;1
35;3528007;1;-22.525256;-48.723591;1
35;3528007;1;-22.525255;-48.723615;1
35;3528007;6;-22.525252;-48.723647;1
35;3528007;1;-22.525336;-48.723678;1
35;3528007;6;-22.525352;-48.723823;1
35;3528007;1;-22.525363;-48.723802;1
35;3528007;6;-22.525347;-48.723791;1
35;3528007;1;-22.525322;-48.723699;1
35;3528007;1;-22.525412;-48.723931;1
35;3528007;1;-22.524609;-48.724321;1
35;3528007;1;-22.524627;-48.724286;1
35;3528007;1;-22.524497;-48.724095;1
35;3528007;1;-22.524476;-48.724039;1
35;3528007;1;-22.524472;-48.723992;1
35;3528007;1;-22.524463;-48.723945;1
35;3528007;1;-22.524396;-48.723785;1
35;3528007;1;-22.524335;-48.723678;1
35;3528007;1;-22.524276;-48.723578;1
35;3528007;1;-22.524240;-48.723513;1
35;3528007;1;-22.524208;-48.723443;1
35;3528007;1;-22.524185;-48.723390;1
35;3528007;1;-22.524250;-48.723579;1
35;3528007;1;-22.524446;-48.723290;1
35;3528007;1;-22.524562;-48.723335;1
35;3528007;1;-22.524587;-48.723343;1
35;3528007;1;-22.524633;-48.723428;1
35;3528007;1;-22.524649;-48.723480;1
35;3528007;1;-22.524696;-48.723575;1
35;3528007;1;-22.524690;-48.723589;1
35;3528007;1;-22.524727;-48.723688;1
35;3528007;1;-22.524788;-48.723823;1
35;3528007;1;-22.524841;-48.723842;1
35;3528007;6;-22.524883;-48.723883;1
35;3528007;1;-22.524905;-48.723941;1
35;3528007;1;-22.524931;-48.724020;1
35;3528007;1;-22.525005;-48.724156;1
35;3528007;1;-22.524876;-48.724261;1
35;3528007;6;-22.524765;-48.724331;1
35;3528007;1;-22.525055;-48.726463;1
35;3528007;1;-22.525023;-48.726372;1
35;3528007;1;-22.524955;-48.726228;1
35;3528007;1;-22.524974;-48.726226;1
35;3528007;1;-22.524931;-48.726167;1
35;3528007;6;-22.524931;-48.726167;1
35;3528007;6;-22.524978;-48.726249;1
35;3528007;1;-22.524884;-48.726040;1
35;3528007;1;-22.524847;-48.726055;1
35;3528007;1;-22.524858;-48.725931;1
35;3528007;1;-22.524774;-48.725797;1
35;3528007;1;-22.524773;-48.725801;1
35;3528007;1;-22.524737;-48.725701;1
35;3528007;1;-22.524678;-48.725641;1
35;3528007;1;-22.524662;-48.725619;1
35;3528007;1;-22.524655;-48.725527;1
35;3528007;1;-22.524585;-48.725444;1
35;3528007;1;-22.524550;-48.725394;1
35;3528007;1;-22.524528;-48.725372;1
35;3528007;1;-22.524535;-48.725328;1
35;3528007;1;-22.524458;-48.725184;1
35;3528007;1;-22.524772;-48.725002;1
35;3528007;1;-22.524855;-48.725055;1
35;3528007;1;-22.524855;-48.725055;1
35;3528007;1;-22.524903;-48.725164;1
35;3528007;6;-22.524903;-48.725164;1
35;3528007;6;-22.524951;-48.725232;1
35;3528007;6;-22.524940;-48.725264;1
35;3528007;1;-22.524916;-48.725311;1
35;3528007;1;-22.525052;-48.725465;1
35;3528007;1;-22.525052;-48.725465;1
35;3528007;6;-22.525045;-48.725446;1
35;3528007;1;-22.525106;-48.725547;1
35;3528007;1;-22.525115;-48.725599;1
35;3528007;1;-22.525137;-48.725678;1
35;3528007;1;-22.525161;-48.725673;1
35;3528007;1;-22.525196;-48.725746;1
35;3528007;6;-22.525228;-48.725803;1
35;3528007;1;-22.525290;-48.725898;1
35;3528007;1;-22.525300;-48.725921;1
35;3528007;1;-22.525315;-48.725916;1
35;3528007;1;-22.525260;-48.725834;1
35;3528007;6;-22.525302;-48.725930;1
35;3528007;1;-22.525283;-48.725963;1
35;3528007;1;-22.525271;-48.725956;1
35;3528007;6;-22.525271;-48.725956;1
35;3528007;1;-22.525342;-48.726084;1
35;3528007;1;-22.525338;-48.726049;1
35;3528007;1;-22.525358;-48.726100;1
35;3528007;1;-22.525373;-48.726229;1
35;3528007;1;-22.524630;-48.726715;1
35;3528007;1;-22.524549;-48.726570;1
35;3528007;1;-22.524548;-48.726489;1
35;3528007;1;-22.524501;-48.726351;1
35;3528007;1;-22.524447;-48.726312;1
35;3528007;1;-22.524422;-48.726227;1
35;3528007;1;-22.524384;-48.726178;1
35;3528007;1;-22.524348;-48.726053;1
35;3528007;1;-22.524345;-48.726002;1
35;3528007;6;-22.524345;-48.726002;1
35;3528007;1;-22.524266;-48.725905;1
35;3528007;1;-22.524291;-48.725982;1
35;3528007;1;-22.524243;-48.725840;1
35;3528007;1;-22.524136;-48.725696;1
35;3528007;1;-22.524143;-48.725674;1
35;3528007;1;-22.524109;-48.725595;1
35;3528007;1;-22.524078;-48.725576;1
35;3528007;1;-22.524054;-48.725487;1
35;3528007;1;-22.524148;-48.725320;1
35;3528007;1;-22.524440;-48.725198;1
35;3528007;1;-22.524394;-48.725288;1
35;3528007;1;-22.524479;-48.725338;1
35;3528007;6;-22.524435;-48.725362;1
35;3528007;1;-22.524463;-48.725400;1
35;3528007;1;-22.524503;-48.725492;1
35;3528007;1;-22.524547;-48.725555;1
35;3528007;1;-22.524588;-48.725638;1
35;3528007;1;-22.524588;-48.725638;1
35;3528007;1;-22.524637;-48.725759;1
35;3528007;1;-22.524675;-48.725807;1
35;3528007;1;-22.524669;-48.725814;1
35;3528007;1;-22.524687;-48.725916;1
35;3528007;1;-22.524760;-48.725977;1
35;3528007;1;-22.524840;-48.726079;1
35;3528007;1;-22.524848;-48.726129;1
35;3528007;1;-22.524900;-48.726260;1
35;3528007;1;-22.524945;-48.726320;1
35;3528007;1;-22.524945;-48.726371;1
35;3528007;1;-22.524976;-48.726447;1
35;3528007;1;-22.524414;-48.724977;1
35;3528007;1;-22.524566;-48.724965;1
35;3528007;1;-22.524354;-48.724871;1
35;3528007;1;-22.524309;-48.724781;1
35;3528007;1;-22.524282;-48.724750;1
35;3528007;1;-22.524225;-48.724638;1
35;3528007;1;-22.524219;-48.724597;1
35;3528007;1;-22.524211;-48.724575;1
35;3528007;1;-22.524122;-48.724439;1
35;3528007;1;-22.524101;-48.724358;1
35;3528007;1;-22.524079;-48.724290;1
35;3528007;1;-22.524053;-48.724268;1
35;3528007;1;-22.524006;-48.724162;1
35;3528007;1;-22.523987;-48.724148;1
35;3528007;1;-22.523970;-48.724109;1
35;3528007;1;-22.523935;-48.724018;1
35;3528007;1;-22.523892;-48.723990;1
35;3528007;1;-22.523846;-48.723822;1
35;3528007;1;-22.523812;-48.723812;1
35;3528007;1;-22.523800;-48.723759;1
35;3528007;1;-22.523757;-48.723601;1
35;3528007;1;-22.523688;-48.723495;1
35;3528007;1;-22.523679;-48.723513;1
35;3528007;6;-22.523684;-48.723476;1
35;3528007;1;-22.523684;-48.723476;1
35;3528007;1;-22.523577;-48.723318;1
35;3528007;6;-22.523689;-48.723169;1
35;3528007;1;-22.523710;-48.723188;1
35;3528007;1;-22.523812;-48.723754;1
35;3528007;1;-22.523952;-48.723223;1
35;3528007;1;-22.523952;-48.723223;1
35;3528007;1;-22.524051;-48.723367;1
35;3528007;1;-22.524106;-48.723462;1
35;3528007;1;-22.524163;-48.723572;1
35;3528007;1;-22.524209;-48.723670;1
35;3528007;1;-22.524222;-48.723719;1
35;3528007;1;-22.524423;-48.723832;1
35;3528007;1;-22.524328;-48.723885;1
35;3528007;1;-22.524364;-48.723976;1
35;3528007;1;-22.524402;-48.724080;1
35;3528007;1;-22.524431;-48.724181;1
35;3528007;1;-22.524458;-48.724249;1
35;3528007;1;-22.524532;-48.724387;1
35;3528007;1;-22.524553;-48.724427;1
35;3528007;1;-22.524600;-48.724506;1
35;3528007;1;-22.524585;-48.724541;1
35;3528007;1;-22.524614;-48.724608;1
35;3528007;1;-22.524663;-48.724675;1
35;3528007;1;-22.524684;-48.724721;1
35;3528007;1;-22.524681;-48.724749;1
35;3528007;1;-22.524628;-48.724924;1
35;3528007;1;-22.523965;-48.725263;1
35;3528007;6;-22.523965;-48.725263;1
35;3528007;1;-22.523907;-48.725143;1
35;3528007;1;-22.523792;-48.725033;1
35;3528007;1;-22.523839;-48.725008;1
35;3528007;1;-22.523770;-48.724865;1
35;3528007;1;-22.523711;-48.724743;1
35;3528007;1;-22.523794;-48.724814;1
35;3528007;1;-22.523728;-48.724755;1
35;3528007;1;-22.523632;-48.724632;1
35;3528007;1;-22.523628;-48.724567;1
35;3528007;1;-22.523617;-48.724573;1
35;3528007;1;-22.523617;-48.724573;1
35;3528007;1;-22.523538;-48.724407;1
35;3528007;1;-22.523492;-48.724229;1
35;3528007;6;-22.523696;-48.724618;1
35;3528007;1;-22.523874;-48.724068;1
35;3528007;1;-22.523895;-48.724165;1
35;3528007;1;-22.523897;-48.724207;1
35;3528007;1;-22.523896;-48.724213;1
35;3528007;1;-22.523958;-48.724362;1
35;3528007;1;-22.523999;-48.724417;1
35;3528007;1;-22.524027;-48.724450;1
35;3528007;1;-22.524049;-48.724466;1
35;3528007;1;-22.524029;-48.724543;1
35;3528007;1;-22.524088;-48.724606;1
35;3528007;1;-22.524167;-48.724578;1
35;3528007;1;-22.524175;-48.724648;1
35;3528007;1;-22.524176;-48.724727;1
35;3528007;1;-22.524222;-48.724837;1
35;3528007;1;-22.524213;-48.724852;1
35;3528007;1;-22.524282;-48.724923;1
35;3528007;1;-22.524282;-48.725167;1
35;3528007;1;-22.526932;-48.723443;1
35;3528007;1;-22.526927;-48.723402;1
35;3528007;1;-22.526855;-48.723306;1
35;3528007;1;-22.526843;-48.723201;1
35;3528007;1;-22.526826;-48.723174;1
35;3528007;1;-22.526824;-48.723100;1
35;3528007;1;-22.526709;-48.722946;1
35;3528007;1;-22.526707;-48.722932;1
35;3528007;1;-22.526701;-48.722908;1
35;3528007;1;-22.526706;-48.722853;1
35;3528007;1;-22.526656;-48.722773;1
35;3528007;1;-22.526656;-48.722807;1
35;3528007;6;-22.526630;-48.722671;1
35;3528007;1;-22.526605;-48.722716;1
35;3528007;1;-22.526637;-48.722613;1
35;3528007;1;-22.526543;-48.722452;1
35;3528007;1;-22.526506;-48.722420;1
35;3528007;1;-22.526464;-48.722312;1
35;3528007;1;-22.526389;-48.722217;1
35;3528007;1;-22.526348;-48.722068;1
35;3528007;1;-22.526354;-48.722155;1
35;3528007;1;-22.526307;-48.721978;1
35;3528007;1;-22.526286;-48.721940;1
35;3528007;1;-22.526223;-48.721752;1
35;3528007;1;-22.526180;-48.721740;1
35;3528007;1;-22.526544;-48.721682;1
35;3528007;1;-22.526542;-48.721719;1
35;3528007;1;-22.526603;-48.721877;1
35;3528007;1;-22.526705;-48.721996;1
35;3528007;1;-22.526703;-48.722079;1
35;3528007;1;-22.526745;-48.722025;1
35;3528007;1;-22.526733;-48.722127;1
35;3528007;1;-22.526780;-48.722176;1
35;3528007;1;-22.526828;-48.722283;1
35;3528007;1;-22.526993;-48.722547;1
35;3528007;1;-22.526965;-48.722588;1
35;3528007;1;-22.526990;-48.722597;1
35;3528007;1;-22.526936;-48.722530;1
35;3528007;1;-22.526955;-48.722469;1
35;3528007;1;-22.527011;-48.722618;1
35;3528007;1;-22.527021;-48.722698;1
35;3528007;1;-22.527098;-48.722853;1
35;3528007;1;-22.527119;-48.722878;1
35;3528007;1;-22.527143;-48.722954;1
35;3528007;1;-22.527187;-48.723026;1
35;3528007;1;-22.527227;-48.723128;1
35;3528007;1;-22.527312;-48.723304;1
35;3528007;6;-22.527312;-48.723304;1
35;3528007;1;-22.526853;-48.722292;1
35;3528007;1;-22.527627;-48.723583;1
35;3528007;1;-22.527463;-48.723492;1
35;3528007;1;-22.527423;-48.723511;1
35;3528007;1;-22.527436;-48.723419;1
35;3528007;1;-22.527426;-48.723371;1
35;3528007;1;-22.527367;-48.723236;1
35;3528007;7;-22.527282;-48.723165;1
35;3528007;1;-22.527267;-48.723114;1
35;3528007;1;-22.527208;-48.722937;1
35;3528007;1;-22.527212;-48.722910;1
35;3528007;1;-22.527136;-48.722772;1
35;3528007;1;-22.527087;-48.722767;1
35;3528007;1;-22.527090;-48.722716;1
35;3528007;1;-22.527079;-48.722612;1
35;3528007;1;-22.527018;-48.722549;1
35;3528007;1;-22.527024;-48.722519;1
35;3528007;1;-22.526890;-48.722334;1
35;3528007;1;-22.526818;-48.722145;1
35;3528007;1;-22.526801;-48.722064;1
35;3528007;1;-22.526749;-48.721733;1
35;3528007;1;-22.526768;-48.721717;1
35;3528007;1;-22.527010;-48.721771;1
35;3528007;1;-22.527320;-48.721850;1
35;3528007;1;-22.527205;-48.721922;1
35;3528007;1;-22.527171;-48.721971;1
35;3528007;1;-22.527301;-48.722093;1
35;3528007;1;-22.527330;-48.722138;1
35;3528007;1;-22.527369;-48.722338;1
35;3528007;1;-22.527420;-48.722394;1
35;3528007;6;-22.527420;-48.722394;1
35;3528007;1;-22.527453;-48.722233;1
35;3528007;1;-22.527526;-48.722560;1
35;3528007;1;-22.527545;-48.722523;1
35;3528007;1;-22.527563;-48.722689;1
35;3528007;1;-22.527600;-48.722820;1
35;3528007;1;-22.527667;-48.722858;1
35;3528007;1;-22.527684;-48.722993;1
35;3528007;1;-22.527757;-48.723102;1
35;3528007;1;-22.527755;-48.723216;1
35;3528007;6;-22.527755;-48.723216;1
35;3528007;1;-22.527793;-48.723240;1
35;3528007;1;-22.527838;-48.723381;1
35;3528007;1;-22.527899;-48.723468;1
35;3528007;1;-22.527915;-48.723503;1
35;3528007;1;-22.526820;-48.721539;1
35;3528007;1;-22.526824;-48.721537;1
35;3528007;6;-22.529107;-48.723861;1
35;3528007;1;-22.529731;-48.723504;1
35;3528007;1;-22.529767;-48.723523;1
35;3528007;1;-22.529783;-48.723485;1
35;3528007;6;-22.528128;-48.723595;1
35;3528007;1;-22.527476;-48.722403;1
35;3528007;1;-22.527574;-48.722298;1
35;3528007;1;-22.527784;-48.722223;1
35;3528007;1;-22.527836;-48.722187;1
35;3528007;1;-22.527851;-48.722173;1
35;3528007;1;-22.527934;-48.722127;1
35;3528007;1;-22.527952;-48.722106;1
35;3528007;1;-22.527976;-48.722096;1
35;3528007;1;-22.528045;-48.722003;1
35;3528007;1;-22.528104;-48.721990;1
35;3528007;1;-22.528192;-48.721976;1
35;3528007;1;-22.528203;-48.721851;1
35;3528007;1;-22.528483;-48.721876;1
35;3528007;1;-22.528483;-48.721876;1
35;3528007;1;-22.528504;-48.721896;1
35;3528007;1;-22.528525;-48.721913;1
35;3528007;1;-22.528518;-48.721889;1
35;3528007;1;-22.528622;-48.722260;1
35;3528007;1;-22.528758;-48.722210;1
35;3528007;1;-22.528647;-48.722265;1
35;3528007;1;-22.528647;-48.722266;1
35;3528007;1;-22.528639;-48.722272;1
35;3528007;1;-22.528566;-48.722315;1
35;3528007;1;-22.528505;-48.722359;1
35;3528007;1;-22.528428;-48.722360;1
35;3528007;1;-22.528357;-48.722412;1
35;3528007;1;-22.528233;-48.722423;1
35;3528007;1;-22.528256;-48.722534;1
35;3528007;1;-22.528019;-48.722585;1
35;3528007;1;-22.528037;-48.722537;1
35;3528007;1;-22.527987;-48.722656;1
35;3528007;1;-22.527968;-48.722623;1
35;3528007;1;-22.527824;-48.722726;1
35;3528007;1;-22.527777;-48.722740;1
35;3528007;1;-22.527803;-48.722727;1
35;3528007;1;-22.528766;-48.722200;1
35;3528007;1;-22.528347;-48.722447;1
35;3528007;1;-22.527763;-48.722825;1
35;3528007;1;-22.527820;-48.722818;1
35;3528007;1;-22.527909;-48.722758;1
35;3528007;1;-22.527974;-48.722749;1
35;3528007;1;-22.527999;-48.722721;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.528268;-48.722555;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.528930;-48.722332;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.529217;-48.722068;1
35;3528007;1;-22.528459;-48.722972;1
35;3528007;1;-22.529499;-48.722197;1
35;3528007;1;-22.529465;-48.722181;1
35;3528007;1;-22.529473;-48.722184;1
35;3528007;1;-22.529430;-48.722401;1
35;3528007;1;-22.529431;-48.722384;1
35;3528007;1;-22.529364;-48.722453;1
35;3528007;1;-22.529316;-48.722481;1
35;3528007;1;-22.529061;-48.722655;1
35;3528007;1;-22.529003;-48.722675;1
35;3528007;1;-22.528881;-48.722726;1
35;3528007;1;-22.528781;-48.722786;1
35;3528007;1;-22.528773;-48.722761;1
35;3528007;1;-22.528782;-48.722773;1
35;3528007;1;-22.528599;-48.722845;1
35;3528007;1;-22.528574;-48.722854;1
35;3528007;1;-22.528558;-48.722855;1
35;3528007;1;-22.527942;-48.723246;1
35;3528007;1;-22.527940;-48.723244;1
35;3528007;1;-22.528063;-48.723210;1
35;3528007;1;-22.528089;-48.723150;1
35;3528007;1;-22.528150;-48.723145;1
35;3528007;1;-22.528332;-48.723055;1
35;3528007;1;-22.528398;-48.723022;1
35;3528007;1;-22.528258;-48.723078;1
35;3528007;1;-22.528507;-48.722924;1
35;3528007;1;-22.528679;-48.722859;1
35;3528007;1;-22.527972;-48.723643;1
35;3528007;6;-22.528089;-48.723609;1
35;3528007;1;-22.528030;-48.723317;1
35;3528007;8;-22.527987;-48.723280;1
35;3528007;1;-22.528144;-48.723222;1
35;3528007;1;-22.528231;-48.723194;1
35;3528007;1;-22.528374;-48.723126;1
35;3528007;1;-22.528404;-48.723104;1
35;3528007;1;-22.528695;-48.722899;1
35;3528007;1;-22.528766;-48.722935;1
35;3528007;1;-22.528877;-48.722767;1
35;3528007;1;-22.529000;-48.722762;1
35;3528007;1;-22.529102;-48.722724;1
35;3528007;1;-22.529164;-48.722697;1
35;3528007;1;-22.529166;-48.722670;1
35;3528007;7;-22.529300;-48.722635;1
35;3528007;1;-22.529336;-48.722601;1
35;3528007;1;-22.529391;-48.722737;1
35;3528007;1;-22.529517;-48.722522;1
35;3528007;1;-22.528488;-48.722984;1
35;3528007;1;-22.528487;-48.723011;1
35;3528007;1;-22.528544;-48.723012;1
35;3528007;1;-22.528889;-48.722798;1
35;3528007;1;-22.529553;-48.722455;1
35;3528007;1;-22.529654;-48.722886;1
35;3528007;1;-22.529711;-48.722874;1
35;3528007;1;-22.529672;-48.722906;1
35;3528007;1;-22.529626;-48.722914;1
35;3528007;1;-22.529567;-48.722916;1
35;3528007;1;-22.529488;-48.722951;1
35;3528007;1;-22.529415;-48.722994;1
35;3528007;1;-22.529297;-48.723096;1
35;3528007;1;-22.529265;-48.723073;1
35;3528007;1;-22.529157;-48.723138;1
35;3528007;1;-22.528860;-48.723263;1
35;3528007;1;-22.528780;-48.723343;1
35;3528007;1;-22.528918;-48.723323;1
35;3528007;1;-22.528887;-48.723253;1
35;3528007;1;-22.529012;-48.723161;1
35;3528007;1;-22.528647;-48.723396;1
35;3528007;1;-22.528602;-48.723427;1
35;3528007;1;-22.528578;-48.723445;1
35;3528007;1;-22.528571;-48.723434;1
35;3528007;1;-22.528419;-48.723508;1
35;3528007;1;-22.528389;-48.723568;1
35;3528007;1;-22.528354;-48.723579;1
35;3528007;1;-22.529141;-48.723182;1
35;3528007;1;-22.528989;-48.723677;1
35;3528007;1;-22.528939;-48.723736;1
35;3528007;1;-22.528724;-48.723545;1
35;3528007;1;-22.528882;-48.723373;1
35;3528007;1;-22.528934;-48.723381;1
35;3528007;1;-22.529111;-48.723285;1
35;3528007;1;-22.529363;-48.723122;1
35;3528007;1;-22.529367;-48.723133;1
35;3528007;1;-22.529367;-48.723133;1
35;3528007;1;-22.529370;-48.723112;1
35;3528007;1;-22.529520;-48.723052;1
